21000,52000,0
18000,52000,0
19000,40000,0
18000,52000,0
21000,32000,0
21000,50000,0
21000,30000,0
22000,48000,0
21000,46000,0
15000,46000,0
23000,34000,0
19000,32000,0
22000,36000,0
26000,46000,0
26000,48000,0
17000,44000,0
22000,42000,0
21000,40000,0
18000,38000,0
17000,40000,0
22000,44000,0
20000,32000,0
19000,48000,0
17000,32000,0
22000,40000,0
21000,32000,0
22000,42000,0
25000,38000,0
21000,52000,0
22000,42000,0
24000,42000,0
16000,40000,0
16000,30000,0
19000,42000,0
16000,42000,0
21000,46000,0
22000,46000,0
21000,44000,0
21000,38000,0
20000,42000,0
22000,52000,0
20000,36000,0
21000,32000,0
16000,46000,0
24000,52000,0
23000,48000,0
21000,34000,0
22000,32000,0
23000,32000,0
23000,30000,0
20000,46000,0
21000,48000,0
23000,32000,0
21000,48000,0
20000,42000,0
23000,44000,0
19000,32000,0
26000,52000,0
22000,48000,0
23000,44000,0
25000,38000,0
26000,36000,0
20000,30000,0
21000,32000,0
24000,46000,0
18000,48000,0
19000,44000,0
25000,52000,0
23000,38000,0
22000,44000,0
20000,44000,0
22000,48000,0
24000,46000,0
20000,44000,0
22000,48000,0
22000,48000,0
24000,44000,0
22000,46000,0
23000,46000,0
24000,46000,0
24000,36000,0
21000,44000,0
22000,44000,0
22000,48000,0
24000,30000,0
26000,30000,0
19000,44000,0
26000,38000,0
20000,42000,0
22000,42000,0
26000,46000,0
23000,42000,0
17000,30000,0
16000,52000,0
20000,48000,0
21000,40000,0
24000,36000,0
23000,46000,0
21000,30000,0
20000,36000,0
22000,48000,0
21000,46000,0
21000,44000,0
17000,44000,0
21000,38000,0
22000,52000,0
15000,46000,0
22000,44000,0
21000,44000,0
22000,48000,0
19000,42000,0
23000,30000,0
15000,36000,0
19000,44000,0
17000,40000,0
15000,52000,0
26000,42000,0
21000,52000,0
17000,48000,0
22000,32000,0
20000,42000,0
23000,42000,0
21000,34000,0
22000,42000,0
16000,44000,0
19000,30000,0
16000,42000,0
22000,42000,0
17000,32000,0
23000,50000,0
24000,44000,0
26000,46000,0
24000,40000,0
24000,32000,0
23000,48000,0
24000,46000,0
18000,42000,0
22000,44000,0
15000,42000,0
24000,44000,0
21000,46000,0
23000,46000,0
22000,52000,0
23000,40000,0
21000,48000,0
21000,42000,0
26000,34000,0
19000,36000,0
15000,48000,0
21000,52000,0
18000,30000,0
23000,42000,0
22000,38000,0
18000,46000,0
20000,34000,0
21000,40000,0
18000,42000,0
24000,46000,0
24000,38000,0
16000,42000,0
23000,30000,0
23000,30000,0
23000,46000,0
19000,48000,0
23000,46000,0
26000,30000,0
23000,46000,0
22000,48000,0
22000,52000,0
24000,44000,0
22000,46000,0
22000,50000,0
23000,40000,0
21000,42000,0
24000,30000,0
20000,42000,0
17000,44000,0
23000,42000,0
22000,32000,0
22000,46000,0
19000,34000,0
22000,48000,0
20000,46000,0
23000,40000,0
25000,40000,0
23000,36000,0
22000,42000,0
16000,34000,0
20000,36000,0
24000,42000,0
24000,44000,0
22000,46000,0
20000,50000,0
23000,40000,0
21000,42000,0
23000,44000,0
26000,44000,0
24000,44000,0
23000,42000,0
21000,44000,0
22000,44000,0
21000,40000,0
26000,32000,0
20000,30000,0
23000,42000,0
17000,48000,0
23000,42000,0
15000,42000,0
23000,42000,0
22000,36000,0
16000,42000,0
15000,48000,0
23000,36000,0
17000,44000,0
22000,46000,0
19000,52000,0
23000,44000,0
17000,40000,0
23000,30000,0
21000,46000,0
20000,42000,0
24000,32000,0
24000,40000,0
23000,44000,0
22000,46000,0
22000,32000,0
26000,34000,0
16000,30000,0
26000,44000,0
20000,46000,0
16000,48000,0
23000,34000,0
21000,40000,0
24000,40000,0
18000,42000,0
23000,42000,0
22000,38000,0
17000,52000,0
17000,34000,0
18000,32000,0
26000,52000,0
25000,38000,0
22000,40000,0
22000,34000,0
22000,42000,0
23000,48000,0
20000,52000,0
23000,46000,0
23000,42000,0
21000,34000,0
21000,50000,0
25000,36000,0
20000,50000,0
23000,30000,0
23000,40000,0
19000,48000,0
20000,46000,0
21000,46000,0
22000,48000,0
23000,30000,0
19000,34000,0
21000,52000,0
23000,30000,0
19000,48000,0
19000,44000,0
20000,30000,0
20000,42000,0
18000,46000,0
19000,40000,0
21000,32000,0
24000,46000,0
22000,46000,0
22000,38000,0
23000,52000,0
26000,42000,0
