2.333333333333333370e-01,5.000000000000000000e-01,0.000000000000000000e+00
7.999989629575857686e-01,5.555530864060356233e-01,1.000000000000000000e+00
6.444426008134856998e-01,5.555530864060356233e-01,1.000000000000000000e+00
7.777766255084286318e-01,7.333318518436213740e-01,1.000000000000000000e+00
5.555532510168570415e-01,9.333329629609052880e-01,0.000000000000000000e+00
7.333319506101142471e-01,5.111083950466391856e-01,1.000000000000000000e+00
6.888872757117999734e-01,3.555519752887515983e-01,1.000000000000000000e+00
7.333319506101142471e-01,6.888876598154767272e-01,1.000000000000000000e+00
5.333309135676999047e-01,6.222207297759360101e-01,1.000000000000000000e+00
6.666649382626428366e-01,7.111099698286569293e-01,1.000000000000000000e+00
5.777755884660141783e-01,6.444430397891162121e-01,1.000000000000000000e+00
7.777766255084286318e-01,4.444422496704942271e-01,1.000000000000000000e+00
5.999979259151713151e-01,6.666653498022965252e-01,1.000000000000000000e+00
6.888872757117999734e-01,5.777761097495756060e-01,1.000000000000000000e+00
6.222202633643284519e-01,5.777761097495756060e-01,1.000000000000000000e+00
5.111085761185427678e-01,5.555537997363952929e-01,1.000000000000000000e+00
6.888872757117999734e-01,6.222207297759360101e-01,1.000000000000000000e+00
6.888872757117999734e-01,5.777761097495756060e-01,1.000000000000000000e+00
7.333319506101142471e-01,4.444422496704942271e-01,1.000000000000000000e+00
6.222202633643284519e-01,6.444430397891162121e-01,1.000000000000000000e+00
6.888872757117999734e-01,6.666653498022965252e-01,1.000000000000000000e+00
7.111096131609571103e-01,6.666653498022965252e-01,1.000000000000000000e+00
7.777766255084286318e-01,6.444430397891162121e-01,1.000000000000000000e+00
7.333319506101142471e-01,3.333306996045931059e-01,1.000000000000000000e+00
8.444436378559000422e-01,4.666646913663161089e-01,1.000000000000000000e+00
7.333319506101142471e-01,6.666654321039475750e-01,1.000000000000000000e+00
6.666649382626428366e-01,7.555546502095615846e-01,1.000000000000000000e+00
6.666649382626428366e-01,5.999985185247370678e-01,1.000000000000000000e+00
7.777766255084286318e-01,9.555553909471929952e-01,1.000000000000000000e+00
3.999968888727570837e-01,6.222208230511405702e-01,0.000000000000000000e+00
4.222192263219142205e-01,5.555539094719300630e-01,1.000000000000000000e+00
7.777766255084286318e-01,6.888877366303510774e-01,1.000000000000000000e+00
8.222213004067429054e-01,4.444423868399126065e-01,1.000000000000000000e+00
8.888883127542143159e-01,6.666654321039475750e-01,1.000000000000000000e+00
7.333319506101142471e-01,6.444431275775440726e-01,1.000000000000000000e+00
9.777776625508428632e-01,8.444438683151754832e-01,1.000000000000000000e+00
6.888872757117999734e-01,8.222215637887719808e-01,1.000000000000000000e+00
6.444426008134856998e-01,8.666661728415789856e-01,1.000000000000000000e+00
5.777755884660141783e-01,6.222208230511405702e-01,1.000000000000000000e+00
6.222202633643284519e-01,7.777769547359650870e-01,1.000000000000000000e+00
4.666639012202284942e-01,4.666646913663161089e-01,1.000000000000000000e+00
3.777745514235999469e-01,6.666654321039475750e-01,0.000000000000000000e+00
6.444426008134856998e-01,7.111100411567545798e-01,1.000000000000000000e+00
4.888862386693856310e-01,6.888877366303510774e-01,0.000000000000000000e+00
6.444426008134856998e-01,9.333330864207894928e-01,1.000000000000000000e+00
6.444426008134856998e-01,6.666654321039475750e-01,1.000000000000000000e+00
5.555532510168570415e-01,6.666654321039475750e-01,1.000000000000000000e+00
6.666649382626428366e-01,6.666654321039475750e-01,1.000000000000000000e+00
6.666649382626428366e-01,6.888877366303510774e-01,1.000000000000000000e+00
7.333319506101142471e-01,6.888877366303510774e-01,1.000000000000000000e+00
7.111096131609571103e-01,4.666646913663161089e-01,1.000000000000000000e+00
6.888872757117999734e-01,8.666661728415789856e-01,1.000000000000000000e+00
4.444415637710713574e-01,4.444423868399126065e-01,1.000000000000000000e+00
5.555532510168570415e-01,8.444438683151754832e-01,1.000000000000000000e+00
9.333329876525285895e-01,4.666646913663161089e-01,1.000000000000000000e+00
6.444426008134856998e-01,6.444431275775440726e-01,1.000000000000000000e+00
7.111096131609571103e-01,4.666646913663161089e-01,1.000000000000000000e+00
7.777766255084286318e-01,6.888877366303510774e-01,1.000000000000000000e+00
8.888883127542143159e-01,6.888877366303510774e-01,1.000000000000000000e+00
7.999989629575857686e-01,9.555553909471929952e-01,1.000000000000000000e+00
6.888872757117999734e-01,7.999992592623685894e-01,1.000000000000000000e+00
5.777755884660141783e-01,7.333323456831580822e-01,1.000000000000000000e+00
8.444436378559000422e-01,8.444438683151754832e-01,1.000000000000000000e+00
6.666649382626428366e-01,6.444431275775440726e-01,1.000000000000000000e+00
4.222192263219142205e-01,6.888877366303510774e-01,0.000000000000000000e+00
6.222202633643284519e-01,8.444438683151754832e-01,1.000000000000000000e+00
7.999989629575857686e-01,5.333316049455265606e-01,1.000000000000000000e+00
6.444426008134856998e-01,7.777769547359650870e-01,1.000000000000000000e+00
8.666659753050571791e-01,6.666654321039475750e-01,1.000000000000000000e+00
6.222202633643284519e-01,6.888877366303510774e-01,1.000000000000000000e+00
5.999979259151713151e-01,7.555546502095615846e-01,1.000000000000000000e+00
3.999968888727570837e-01,5.333316049455265606e-01,1.000000000000000000e+00
6.666649382626428366e-01,4.444423868399126065e-01,1.000000000000000000e+00
3.555522139744428101e-01,5.777762139983335654e-01,0.000000000000000000e+00
7.999989629575857686e-01,6.444431275775440726e-01,1.000000000000000000e+00
6.444426008134856998e-01,5.999985185247370678e-01,1.000000000000000000e+00
5.777755884660141783e-01,6.666654321039475750e-01,1.000000000000000000e+00
7.777766255084286318e-01,9.555553909471929952e-01,1.000000000000000000e+00
9.111106502033714527e-01,6.888877366303510774e-01,1.000000000000000000e+00
4.222192263219142205e-01,5.111093004191230582e-01,1.000000000000000000e+00
3.999968888727570837e-01,7.111100411567545798e-01,0.000000000000000000e+00
6.444426008134856998e-01,5.555539094719300630e-01,1.000000000000000000e+00
5.999979259151713151e-01,5.999985185247370678e-01,1.000000000000000000e+00
7.111096131609571103e-01,8.222215637887719808e-01,1.000000000000000000e+00
7.111096131609571103e-01,6.888877366303510774e-01,1.000000000000000000e+00
6.666649382626428366e-01,6.444431275775440726e-01,1.000000000000000000e+00
5.333309135676999047e-01,5.777762139983335654e-01,1.000000000000000000e+00
8.444436378559000422e-01,8.222215637887719808e-01,1.000000000000000000e+00
7.777766255084286318e-01,6.444431275775440726e-01,1.000000000000000000e+00
6.222202633643284519e-01,5.777762139983335654e-01,1.000000000000000000e+00
6.444426008134856998e-01,6.666654321039475750e-01,1.000000000000000000e+00
6.444426008134856998e-01,6.444431275775440726e-01,1.000000000000000000e+00
5.555532510168570415e-01,7.333323456831580822e-01,1.000000000000000000e+00
6.222202633643284519e-01,5.777762139983335654e-01,1.000000000000000000e+00
7.555542880592713839e-01,3.777754732607020993e-01,1.000000000000000000e+00
5.777755884660141783e-01,6.888877366303510774e-01,1.000000000000000000e+00
6.666649382626428366e-01,6.222208230511405702e-01,1.000000000000000000e+00
4.888862386693856310e-01,3.777754732607020993e-01,1.000000000000000000e+00
7.555542880592713839e-01,8.222215637887719808e-01,1.000000000000000000e+00
6.666649382626428366e-01,6.222208230511405702e-01,1.000000000000000000e+00
6.666649382626428366e-01,8.888884773679824880e-01,1.000000000000000000e+00
6.666649382626428366e-01,5.555539094719300630e-01,1.000000000000000000e+00
5.333309135676999047e-01,5.111093004191230582e-01,1.000000000000000000e+00
3.777745514235999469e-01,7.111100411567545798e-01,0.000000000000000000e+00
5.555532510168570415e-01,8.888884773679824880e-01,0.000000000000000000e+00
5.111085761185427678e-01,6.444431275775440726e-01,1.000000000000000000e+00
7.555542880592713839e-01,4.888869958927196113e-01,1.000000000000000000e+00
6.888872757117999734e-01,7.111100411567545798e-01,1.000000000000000000e+00
5.777755884660141783e-01,7.555546502095615846e-01,1.000000000000000000e+00
5.999979259151713151e-01,5.777762139983335654e-01,1.000000000000000000e+00
5.333309135676999047e-01,6.666654321039475750e-01,1.000000000000000000e+00
5.555532510168570415e-01,5.777762139983335654e-01,1.000000000000000000e+00
6.666649382626428366e-01,8.222215637887719808e-01,1.000000000000000000e+00
8.666659753050571791e-01,8.888884773679824880e-01,1.000000000000000000e+00
6.222202633643284519e-01,8.444438683151754832e-01,0.000000000000000000e+00
8.444436378559000422e-01,5.555539094719300630e-01,1.000000000000000000e+00
7.555542880592713839e-01,5.999985185247370678e-01,1.000000000000000000e+00
6.444426008134856998e-01,4.888869958927196113e-01,1.000000000000000000e+00
7.111096131609571103e-01,6.666654321039475750e-01,1.000000000000000000e+00
