22000,60000,0
36000,50000,0
29000,50000,0
35000,66000,0
25000,84000,0
33000,46000,0
31000,32000,0
33000,62000,0
24000,56000,0
30000,64000,0
26000,58000,0
35000,40000,0
27000,60000,0
31000,52000,0
28000,52000,0
23000,50000,0
31000,56000,0
31000,52000,0
33000,40000,0
28000,58000,0
31000,60000,0
32000,60000,0
35000,58000,0
33000,30000,0
38000,42000,0
33000,60000,0
30000,68000,0
30000,54000,0
35000,86000,0
18000,56000,0
19000,50000,0
35000,62000,0
37000,40000,0
40000,60000,0
33000,58000,0
44000,76000,0
31000,74000,0
29000,78000,0
26000,56000,0
28000,70000,0
21000,42000,0
17000,60000,0
29000,64000,0
22000,62000,0
29000,84000,0
29000,60000,0
25000,60000,0
30000,60000,0
30000,62000,0
33000,62000,0
32000,42000,0
31000,78000,0
20000,40000,0
25000,76000,0
42000,42000,0
29000,58000,0
32000,42000,0
35000,62000,0
40000,62000,0
36000,86000,0
31000,72000,0
26000,66000,0
38000,76000,0
30000,58000,0
19000,62000,0
28000,76000,0
36000,48000,0
29000,70000,0
39000,60000,0
28000,62000,0
27000,68000,0
18000,48000,0
30000,40000,0
16000,52000,0
36000,58000,0
29000,54000,0
26000,60000,0
35000,86000,0
41000,62000,0
19000,46000,0
18000,64000,0
29000,50000,0
27000,54000,0
32000,74000,0
32000,62000,0
30000,58000,0
24000,52000,0
38000,74000,0
35000,58000,0
28000,52000,0
29000,60000,0
29000,58000,0
25000,66000,0
28000,52000,0
34000,34000,0
26000,62000,0
30000,56000,0
22000,34000,0
34000,74000,0
30000,56000,0
30000,80000,0
30000,50000,0
24000,46000,0
17000,64000,0
25000,80000,0
23000,58000,0
34000,44000,0
31000,64000,0
26000,68000,0
27000,52000,0
24000,60000,0
25000,52000,0
30000,74000,0
39000,80000,0
28000,76000,0
38000,50000,0
34000,54000,0
29000,44000,0
32000,60000,0
43000,62000,0
25000,82000,0
25000,58000,0
29000,58000,0
21000,64000,0
25000,58000,0
25000,58000,0
37000,56000,0
24000,48000,0
27000,62000,0
31000,58000,0
33000,60000,0
34000,72000,0
19000,58000,0
19000,58000,0
28000,52000,0
33000,66000,0
28000,62000,0
35000,58000,0
22000,38000,0
38000,30000,0
31000,30000,0
33000,70000,0
15000,44000,0
34000,56000,0
38000,50000,0
36000,54000,0
30000,54000,0
36000,58000,0
26000,58000,0
29000,42000,0
30000,50000,0
31000,66000,0
20000,52000,0
30000,40000,0
26000,66000,0
36000,62000,0
29000,66000,0
32000,58000,0
35000,50000,0
39000,52000,0
37000,56000,0
24000,60000,0
35000,62000,0
26000,60000,0
30000,58000,0
29000,64000,0
29000,50000,0
31000,56000,0
38000,62000,0
27000,38000,0
34000,62000,0
31000,88000,0
31000,58000,0
31000,82000,0
34000,60000,0
26000,58000,0
39000,88000,0
25000,80000,0
39000,52000,0
18000,60000,0
30000,82000,0
27000,62000,0
27000,62000,0
31000,56000,0
29000,58000,0
