2.000000000000000111e-01,3.666666666666666408e-01,1.000000000000000000e+00
3.999973333214814075e-01,5.777760576061605757e-01,1.000000000000000000e+00
4.222196543095746435e-01,4.444421810607376289e-01,1.000000000000000000e+00
3.999973333214814075e-01,5.777760576061605757e-01,1.000000000000000000e+00
4.666642962857612265e-01,3.555529300304556828e-01,1.000000000000000000e+00
4.666642962857612265e-01,5.555537997316806198e-01,1.000000000000000000e+00
4.666642962857612265e-01,3.333306995975208742e-01,1.000000000000000000e+00
4.888866172738545179e-01,5.333316049455265606e-01,1.000000000000000000e+00
4.666642962857612265e-01,5.111093004191230582e-01,1.000000000000000000e+00
3.333303703572015331e-01,5.111093004191230582e-01,1.000000000000000000e+00
5.111089382619478094e-01,3.777754732607021548e-01,1.000000000000000000e+00
4.222196543095746435e-01,3.555531687342986524e-01,1.000000000000000000e+00
4.888866172738545179e-01,3.999977777871056017e-01,1.000000000000000000e+00
5.777759012262275728e-01,5.111093004191230582e-01,1.000000000000000000e+00
5.777759012262275728e-01,5.333316049455265606e-01,1.000000000000000000e+00
3.777750123333881160e-01,4.888869958927196113e-01,1.000000000000000000e+00
4.888866172738545179e-01,4.666646913663161089e-01,1.000000000000000000e+00
4.666642962857612265e-01,4.444423868399126065e-01,1.000000000000000000e+00
3.999973333214814075e-01,4.222200823135091041e-01,1.000000000000000000e+00
3.777750123333881160e-01,4.444423868399126065e-01,1.000000000000000000e+00
4.888866172738545179e-01,4.888869958927196113e-01,1.000000000000000000e+00
4.444419752976679350e-01,3.555531687342986524e-01,1.000000000000000000e+00
4.222196543095746435e-01,5.333316049455265606e-01,1.000000000000000000e+00
3.777750123333881160e-01,3.555531687342986524e-01,1.000000000000000000e+00
4.888866172738545179e-01,4.444423868399126065e-01,1.000000000000000000e+00
4.666642962857612265e-01,3.555531687342986524e-01,1.000000000000000000e+00
4.888866172738545179e-01,4.666646913663161089e-01,1.000000000000000000e+00
5.555535802381343924e-01,4.222200823135091041e-01,1.000000000000000000e+00
